sample,datetime,wtemp_p_1,wtrhgt__2,batt_mi_3
2958,09/08/2015 01:15:00,24.2,-1,3.55
2959,09/08/2015 01:20:00,24.2,-1,3.55
2960,09/08/2015 01:25:00,24.2,-1,3.55
2961,09/08/2015 01:30:00,24.2,-1,3.55
2962,09/08/2015 01:35:00,24.2,-1,3.55
2963,09/08/2015 01:40:00,24.2,-1,3.55
2964,09/08/2015 01:45:00,23.8,-1,3.55
2965,09/08/2015 01:50:00,23.8,-1,3.55
2966,09/08/2015 01:55:00,23.8,-1,3.55
2967,09/08/2015 02:00:00,23.8,-1,3.55
2968,09/08/2015 02:05:00,23.8,-1,3.55
2969,09/08/2015 02:10:00,23.8,-1,3.55
2970,09/08/2015 02:15:00,23.8,-1,3.55
2971,09/08/2015 02:20:00,23.8,-1,3.55
2972,09/08/2015 02:25:00,23.8,-1,3.55
2973,09/08/2015 02:30:00,23.8,-1,3.55
2974,09/08/2015 02:35:00,23.8,-1,3.55
2975,09/08/2015 02:40:00,23.8,-1,3.55
2976,09/08/2015 02:45:00,23.8,-1,3.55
2977,09/08/2015 02:50:00,23.8,-1,3.55
2978,09/08/2015 02:55:00,23.8,-1,3.55
2979,09/08/2015 03:00:00,23.8,-1,3.55
2980,09/08/2015 03:05:00,23.8,-1,3.55
2981,09/08/2015 03:10:00,23.8,-1,3.55
2982,09/08/2015 03:15:00,23.8,-1,3.55
2983,09/08/2015 03:20:00,23.8,-1,3.55
2984,09/08/2015 03:25:00,23.8,-1,3.55
2985,09/08/2015 03:30:00,23.8,-1,3.55
2986,09/08/2015 03:35:00,23.8,-1,3.55
2987,09/08/2015 03:40:00,23.8,-1,3.55
2988,09/08/2015 03:45:00,23.8,-1,3.55
2989,09/08/2015 03:50:00,23.8,-1,3.55
2990,09/08/2015 03:55:00,23.8,0,3.55
2991,09/08/2015 04:00:00,23.8,-1,3.55
2992,09/08/2015 04:05:00,23.8,-1,3.55
2993,09/08/2015 04:10:00,23.8,0,3.55
2994,09/08/2015 04:15:00,23.8,0,3.55
2995,09/08/2015 04:20:00,23.8,-1,3.55
2996,09/08/2015 04:25:00,23.8,-1,3.55
2997,09/08/2015 04:30:00,23.8,-1,3.55
2998,09/08/2015 04:35:00,23.8,-1,3.55
2999,09/08/2015 04:40:00,23.8,0,3.55
3000,09/08/2015 04:45:00,23.8,0,3.55
3001,09/08/2015 04:50:00,23.8,0,3.55
3002,09/08/2015 04:55:00,23.8,0,3.55
3003,09/08/2015 05:00:00,23.8,0,3.55
3004,09/08/2015 05:05:00,23.8,0,3.55
3005,09/08/2015 05:10:00,23.8,0,3.55
3006,09/08/2015 05:15:00,23.8,0,3.55
3007,09/08/2015 05:20:00,23.8,0,3.55
3008,09/08/2015 05:25:00,23.8,0,3.55
3009,09/08/2015 05:30:00,23.8,0,3.55
3010,09/08/2015 05:35:00,23.8,0,3.55
3011,09/08/2015 05:40:00,23.8,0,3.55
3012,09/08/2015 05:45:00,23.8,0,3.55
3013,09/08/2015 05:50:00,23.8,0,3.55
3014,09/08/2015 05:55:00,23.8,0,3.55
3015,09/08/2015 06:00:00,23.8,0,3.55
3016,09/08/2015 06:05:00,23.8,0,3.55
3017,09/08/2015 06:10:00,23.8,0,3.55
3018,09/08/2015 06:15:00,23.8,0,3.55
3019,09/08/2015 06:20:00,23.8,0,3.55
3020,09/08/2015 06:25:00,23.8,0,3.55
3021,09/08/2015 06:30:00,23.8,0,3.55
3022,09/08/2015 06:35:00,23.8,0,3.55
3023,09/08/2015 06:40:00,23.8,0,3.55
3024,09/08/2015 06:45:00,23.8,0,3.55
3025,09/08/2015 06:50:00,23.8,0,3.55
3026,09/08/2015 06:55:00,23.8,0,3.55
3027,09/08/2015 07:00:00,23.8,0,3.55
3028,09/08/2015 07:05:00,23.8,0,3.55
3029,09/08/2015 07:10:00,23.8,0,3.55
3030,09/08/2015 07:15:00,23.8,0,3.55
3031,09/08/2015 07:20:00,23.8,0,3.55
3032,09/08/2015 07:25:00,23.8,0,3.55
3033,09/08/2015 07:30:00,23.8,0,3.55
3034,09/08/2015 07:35:00,23.8,0,3.55
3035,09/08/2015 07:40:00,23.8,0,3.55
3036,09/08/2015 07:45:00,23.8,0,3.55
3037,09/08/2015 07:50:00,23.8,0,3.55
3038,09/08/2015 07:55:00,23.8,0,3.55
3039,09/08/2015 08:00:00,23.8,0,3.55
3040,09/08/2015 08:05:00,23.8,0,3.55
3041,09/08/2015 08:10:00,23.8,0,3.55
3042,09/08/2015 08:15:00,23.8,0,3.55
3043,09/08/2015 08:20:00,23.8,0,3.56
3044,09/08/2015 08:25:00,23.8,0,3.56
3045,09/08/2015 08:30:00,23.8,0,3.55
3046,09/08/2015 08:35:00,23.8,0,3.56
3047,09/08/2015 08:40:00,23.8,-1,3.56
3048,09/08/2015 08:45:00,23.8,0,3.56
3049,09/08/2015 08:50:00,23.8,-1,3.56
3050,09/08/2015 08:55:00,23.8,-1,3.56
3051,09/08/2015 09:00:00,23.8,-1,3.56
3052,09/08/2015 09:05:00,23.8,0,3.56
3053,09/08/2015 09:10:00,23.8,-1,3.56
3054,09/08/2015 09:15:00,23.8,0,3.56
3055,09/08/2015 09:20:00,23.8,0,3.56
3056,09/08/2015 09:25:00,23.8,0,3.56
3057,09/08/2015 09:30:00,23.8,0,3.56
3058,09/08/2015 09:35:00,23.8,0,3.56
3059,09/08/2015 09:40:00,23.8,0,3.56
3060,09/08/2015 09:45:00,23.8,0,3.56
3061,09/08/2015 09:50:00,23.8,0,3.56
3062,09/08/2015 09:55:00,23.8,0,3.56
3063,09/08/2015 10:00:00,23.8,0,3.56
3064,09/08/2015 10:05:00,23.8,0,3.56
3065,09/08/2015 10:10:00,23.8,0,3.56
3066,09/08/2015 10:15:00,23.8,0,3.56
3067,09/08/2015 10:20:00,23.8,0,3.56
3068,09/08/2015 10:25:00,23.8,-1,3.56
3069,09/08/2015 10:30:00,23.8,0,3.56
3070,09/08/2015 10:35:00,23.8,0,3.56
3071,09/08/2015 10:40:00,23.8,0,3.56
3072,09/08/2015 10:45:00,23.8,0,3.56
3073,09/08/2015 10:50:00,23.8,0,3.56
3074,09/08/2015 10:55:00,23.8,0,3.56
3075,09/08/2015 11:00:00,23.8,0,3.56
3076,09/08/2015 11:05:00,23.8,0,3.56
3077,09/08/2015 11:10:00,23.8,0,3.56
3078,09/08/2015 11:15:00,23.8,0,3.56
3079,09/08/2015 11:20:00,23.8,0,3.56
3080,09/08/2015 11:25:00,23.8,0,3.56
3081,09/08/2015 11:30:00,23.8,0,3.56
3082,09/08/2015 11:35:00,23.8,-1,3.56
3083,09/08/2015 11:40:00,23.8,-1,3.56
3084,09/08/2015 11:45:00,23.8,0,3.56
3085,09/08/2015 11:50:00,23.8,0,3.56
3086,09/08/2015 11:55:00,23.8,0,3.56
3087,09/08/2015 12:00:00,23.8,0,3.56
3088,09/08/2015 12:05:00,23.8,0,3.56
3089,09/08/2015 12:10:00,23.8,0,3.56
3090,09/08/2015 12:15:00,23.8,0,3.56
3091,09/08/2015 12:20:00,23.8,0,3.56
3092,09/08/2015 12:25:00,23.8,0,3.56
3093,09/08/2015 12:30:00,23.8,0,3.56
3094,09/08/2015 12:35:00,23.8,0,3.56
3095,09/08/2015 12:40:00,23.8,0,3.56
3096,09/08/2015 12:45:00,23.8,0,3.56
3097,09/08/2015 12:50:00,23.8,0,3.56
3098,09/08/2015 12:55:00,23.8,-1,3.56
3099,09/08/2015 13:00:00,23.8,-1,3.56
3100,09/08/2015 13:05:00,23.8,-1,3.56
3101,09/08/2015 13:10:00,23.8,0,3.56
3102,09/08/2015 13:15:00,23.8,-1,3.56
3103,09/08/2015 13:20:00,23.8,-1,3.57
3104,09/08/2015 13:25:00,23.8,-1,3.57
3105,09/08/2015 13:30:00,23.8,0,3.57
3106,09/08/2015 13:35:00,23.8,0,3.57
3107,09/08/2015 13:40:00,23.8,0,3.57
3108,09/08/2015 13:45:00,23.8,-1,3.57
3109,09/08/2015 13:50:00,23.8,-1,3.57
3110,09/08/2015 13:55:00,23.8,-1,3.57
3111,09/08/2015 14:00:00,23.8,0,3.57
3112,09/08/2015 14:05:00,23.8,0,3.57
3113,09/08/2015 14:10:00,23.8,-1,3.57
3114,09/08/2015 14:15:00,23.8,-1,3.57
3115,09/08/2015 14:20:00,23.8,-1,3.57
3116,09/08/2015 14:25:00,23.8,-1,3.57
3117,09/08/2015 14:30:00,23.8,-1,3.57
3118,09/08/2015 14:35:00,23.8,0,3.57
3119,09/08/2015 14:40:00,23.8,0,3.57
3120,09/08/2015 14:45:00,23.8,0,3.57
3121,09/08/2015 14:50:00,23.8,0,3.57
3122,09/08/2015 14:55:00,23.8,0,3.57
3123,09/08/2015 15:00:00,23.8,0,3.57
3124,09/08/2015 15:05:00,23.8,0,3.57
3125,09/08/2015 15:10:00,23.8,0,3.57
3126,09/08/2015 15:15:00,23.8,0,3.57
3127,09/08/2015 15:20:00,23.8,0,3.57
3128,09/08/2015 15:25:00,23.8,0,3.57
3129,09/08/2015 15:30:00,23.8,0,3.57
3130,09/08/2015 15:35:00,23.8,0,3.57
3131,09/08/2015 15:40:00,23.8,0,3.57
3132,09/08/2015 15:45:00,23.8,0,3.57
3133,09/08/2015 15:50:00,23.8,0,3.57
3134,09/08/2015 15:55:00,23.8,0,3.57
3135,09/08/2015 16:00:00,23.8,-1,3.57
3136,09/08/2015 16:05:00,23.8,-1,3.57
3137,09/08/2015 16:10:00,23.8,-1,3.57
3138,09/08/2015 16:15:00,23.8,-1,3.57
3139,09/08/2015 16:20:00,23.8,-2,3.57
3140,09/08/2015 16:25:00,23.8,-1,3.57
3141,09/08/2015 16:30:00,23.8,-1,3.57
3142,09/08/2015 16:35:00,23.8,0,3.57
3143,09/08/2015 16:40:00,23.8,0,3.57
3144,09/08/2015 16:45:00,23.8,0,3.57
3145,09/08/2015 16:50:00,23.8,-1,3.57
3146,09/08/2015 16:55:00,23.8,-1,3.57
3147,09/08/2015 17:00:00,23.8,-1,3.56
3148,09/08/2015 17:05:00,23.8,-1,3.56
3149,09/08/2015 17:10:00,24.2,-1,3.56
3150,09/08/2015 17:15:00,24.2,-2,3.56
3151,09/08/2015 17:20:00,24.2,-2,3.56
3152,09/08/2015 17:25:00,24.2,-2,3.56
3153,09/08/2015 17:30:00,24.2,-2,3.56
3154,09/08/2015 17:35:00,24.2,-1,3.56
3155,09/08/2015 17:40:00,24.2,-1,3.56
3156,09/08/2015 17:45:00,24.2,-2,3.56
3157,09/08/2015 17:50:00,24.2,-2,3.56
3158,09/08/2015 17:55:00,24.2,-2,3.56
3159,09/08/2015 18:00:00,24.2,-2,3.56
3160,09/08/2015 18:05:00,24.2,-2,3.56
3161,09/08/2015 18:10:00,24.2,-1,3.56
3162,09/08/2015 18:15:00,24.2,-1,3.56
3163,09/08/2015 18:20:00,24.2,-1,3.56
3164,09/08/2015 18:25:00,24.2,-1,3.56
3165,09/08/2015 18:30:00,24.2,-1,3.56
3166,09/08/2015 18:35:00,24.2,-1,3.56
3167,09/08/2015 18:40:00,24.2,-1,3.56
3168,09/08/2015 18:45:00,24.2,-1,3.56
3169,09/08/2015 18:50:00,24.2,-1,3.56
3170,09/08/2015 18:55:00,24.2,-1,3.56
3171,09/08/2015 19:00:00,24.2,-1,3.56
3172,09/08/2015 19:05:00,24.2,-1,3.56
3173,09/08/2015 19:10:00,24.2,-1,3.56
3174,09/08/2015 19:15:00,24.2,-1,3.56
3175,09/08/2015 19:20:00,24.2,-1,3.56
3176,09/08/2015 19:25:00,24.2,-1,3.56
3177,09/08/2015 19:30:00,24.2,-1,3.56
3178,09/08/2015 19:35:00,24.2,-1,3.56
3179,09/08/2015 19:40:00,24.2,-1,3.56
3180,09/08/2015 19:45:00,24.2,-1,3.56
3181,09/08/2015 19:50:00,24.2,-1,3.56
3182,09/08/2015 19:55:00,24.2,-1,3.56
3183,09/08/2015 20:00:00,24.2,-1,3.56
3184,09/08/2015 20:05:00,24.2,-1,3.56
3185,09/08/2015 20:10:00,24.2,-1,3.56
3186,09/08/2015 20:15:00,24.2,-1,3.56
3187,09/08/2015 20:20:00,24.2,-1,3.56
3188,09/08/2015 20:25:00,24.2,-1,3.56
3189,09/08/2015 20:30:00,24.2,-1,3.56
3190,09/08/2015 20:35:00,24.2,-1,3.56
3191,09/08/2015 20:40:00,24.2,-1,3.56
3192,09/08/2015 20:45:00,24.2,-1,3.56
3193,09/08/2015 20:50:00,24.2,-1,3.56
3194,09/08/2015 20:55:00,24.2,-1,3.56
3195,09/08/2015 21:00:00,24.2,-1,3.56
3196,09/08/2015 21:05:00,24.2,-1,3.56
3197,09/08/2015 21:10:00,24.2,-1,3.56
3198,09/08/2015 21:15:00,24.2,-1,3.56
3199,09/08/2015 21:20:00,24.2,-1,3.56
3200,09/08/2015 21:25:00,24.2,-1,3.56
3201,09/08/2015 21:30:00,24.2,-1,3.56
3202,09/08/2015 21:35:00,24.2,-1,3.56
3203,09/08/2015 21:40:00,24.2,-1,3.56
3204,09/08/2015 21:45:00,24.2,-1,3.56
3205,09/08/2015 21:50:00,24.2,-1,3.56
3206,09/08/2015 21:55:00,24.2,-1,3.56
3207,09/08/2015 22:00:00,24.2,-1,3.56
3208,09/08/2015 22:05:00,24.2,-1,3.56
3209,09/08/2015 22:10:00,24.2,-1,3.56
3210,09/08/2015 22:15:00,24.2,-1,3.56
3211,09/08/2015 22:20:00,24.2,-1,3.56
3212,09/08/2015 22:25:00,24.2,-1,3.56
3213,09/08/2015 22:30:00,24.2,-1,3.56
3214,09/08/2015 22:35:00,24.2,-1,3.56
3215,09/08/2015 22:40:00,24.2,-1,3.56
3216,09/08/2015 22:45:00,24.2,-1,3.56
3217,09/08/2015 22:50:00,24.2,-1,3.56
3218,09/08/2015 22:55:00,24.2,-1,3.56
3219,09/08/2015 23:00:00,24.2,-1,3.56
3220,09/08/2015 23:05:00,24.2,-1,3.56
3221,09/08/2015 23:10:00,24.2,-1,3.56
3222,09/08/2015 23:15:00,24.2,-1,3.56
3223,09/08/2015 23:20:00,24.2,-1,3.56
3224,09/08/2015 23:25:00,24.2,-1,3.56
3225,09/08/2015 23:30:00,24.2,-1,3.56
3226,09/08/2015 23:35:00,24.2,-1,3.56
3227,09/08/2015 23:40:00,24.2,-1,3.55
3228,09/08/2015 23:45:00,24.2,-1,3.56
3229,09/08/2015 23:50:00,24.2,-1,3.56
3230,09/08/2015 23:55:00,24.2,-1,3.56
3231,09/09/2015 00:00:00,24.2,-1,3.55
3232,09/09/2015 00:05:00,24.2,-1,3.55
3233,09/09/2015 00:10:00,24.2,-1,3.56
3234,09/09/2015 00:15:00,24.2,-1,3.56
3235,09/09/2015 00:20:00,24.2,-1,3.55
3236,09/09/2015 00:25:00,24.2,-1,3.55
3237,09/09/2015 00:30:00,24.2,-1,3.55
3238,09/09/2015 00:35:00,24.2,-1,3.55
3239,09/09/2015 00:40:00,24.2,-1,3.55
3240,09/09/2015 00:45:00,24.2,-1,3.56
3241,09/09/2015 00:50:00,24.2,-1,3.55
3242,09/09/2015 00:55:00,24.2,-1,3.55
3243,09/09/2015 01:00:00,24.2,-1,3.55
3244,09/09/2015 01:05:00,24.2,-1,3.55
3245,09/09/2015 01:10:00,24.2,-1,3.55
3246,09/09/2015 01:15:00,24.2,-1,3.55
3247,09/09/2015 01:20:00,24.2,-1,3.55
3248,09/09/2015 01:25:00,24.2,-1,3.55
3249,09/09/2015 01:30:00,24.2,-1,3.55
3250,09/09/2015 01:35:00,24.2,-1,3.55
3251,09/09/2015 01:40:00,24.2,-1,3.55
3252,09/09/2015 01:45:00,24.2,-1,3.55
3253,09/09/2015 01:50:00,24.2,-1,3.55
3254,09/09/2015 01:55:00,24.2,-1,3.55
3255,09/09/2015 02:00:00,24.2,-1,3.55
3256,09/09/2015 02:05:00,24.2,-1,3.55
3257,09/09/2015 02:10:00,24.2,-1,3.55
3258,09/09/2015 02:15:00,24.2,-1,3.55
3259,09/09/2015 02:20:00,24.2,-1,3.55
3260,09/09/2015 02:25:00,24.2,-1,3.55
3261,09/09/2015 02:30:00,24.2,-1,3.55
3262,09/09/2015 02:35:00,24.2,-1,3.55
3263,09/09/2015 02:40:00,24.2,-1,3.55
3264,09/09/2015 02:45:00,23.8,-1,3.55
3265,09/09/2015 02:50:00,23.8,-1,3.56
3266,09/09/2015 02:55:00,23.8,-1,3.55
3267,09/09/2015 03:00:00,23.8,-1,3.55
3268,09/09/2015 03:05:00,23.8,-1,3.55
3269,09/09/2015 03:10:00,23.8,0,3.55
3270,09/09/2015 03:15:00,23.8,0,3.55
3271,09/09/2015 03:20:00,23.8,0,3.55
3272,09/09/2015 03:25:00,23.8,-1,3.56
3273,09/09/2015 03:30:00,23.8,-1,3.55
3274,09/09/2015 03:35:00,23.8,-1,3.55
3275,09/09/2015 03:40:00,23.8,-1,3.55
3276,09/09/2015 03:45:00,23.8,-1,3.55
3277,09/09/2015 03:50:00,23.8,-1,3.55
3278,09/09/2015 03:55:00,23.8,0,3.55
3279,09/09/2015 04:00:00,23.8,0,3.55
3280,09/09/2015 04:05:00,23.8,0,3.55
3281,09/09/2015 04:10:00,23.8,0,3.55
3282,09/09/2015 04:15:00,23.8,0,3.55
3283,09/09/2015 04:20:00,23.8,0,3.55
3284,09/09/2015 04:25:00,23.8,0,3.55
3285,09/09/2015 04:30:00,23.8,0,3.55
3286,09/09/2015 04:35:00,23.8,0,3.55
3287,09/09/2015 04:40:00,23.8,0,3.55
3288,09/09/2015 04:45:00,23.8,0,3.56
3289,09/09/2015 04:50:00,23.8,0,3.55
3290,09/09/2015 04:55:00,23.8,0,3.55
3291,09/09/2015 05:00:00,23.8,0,3.55
3292,09/09/2015 05:05:00,23.8,0,3.55
3293,09/09/2015 05:10:00,23.8,0,3.56
3294,09/09/2015 05:15:00,23.8,0,3.55
3295,09/09/2015 05:20:00,23.8,0,3.56
3296,09/09/2015 05:25:00,23.8,0,3.56
3297,09/09/2015 05:30:00,23.8,0,3.55
3298,09/09/2015 05:35:00,23.8,0,3.56
3299,09/09/2015 05:40:00,23.8,0,3.56
3300,09/09/2015 05:45:00,23.8,0,3.56
3301,09/09/2015 05:50:00,23.8,0,3.56
3302,09/09/2015 05:55:00,23.8,0,3.55
3303,09/09/2015 06:00:00,23.8,0,3.55
3304,09/09/2015 06:05:00,23.8,0,3.56
3305,09/09/2015 06:10:00,23.8,0,3.55
3306,09/09/2015 06:15:00,23.8,0,3.56
3307,09/09/2015 06:20:00,23.8,0,3.55
3308,09/09/2015 06:25:00,23.8,0,3.55
3309,09/09/2015 06:30:00,23.8,0,3.55
3310,09/09/2015 06:35:00,23.8,0,3.55
3311,09/09/2015 06:40:00,23.8,0,3.55
3312,09/09/2015 06:45:00,23.8,0,3.55
3313,09/09/2015 06:50:00,23.8,0,3.55
3314,09/09/2015 06:55:00,23.8,0,3.55
3315,09/09/2015 07:00:00,23.8,0,3.55
3316,09/09/2015 07:05:00,23.8,0,3.55
3317,09/09/2015 07:10:00,23.8,0,3.56
3318,09/09/2015 07:15:00,23.8,0,3.56
3319,09/09/2015 07:20:00,23.8,0,3.56
3320,09/09/2015 07:25:00,23.8,0,3.56
3321,09/09/2015 07:30:00,23.8,0,3.56
3322,09/09/2015 07:35:00,23.8,0,3.56
3323,09/09/2015 07:40:00,23.8,0,3.56
3324,09/09/2015 07:45:00,23.8,0,3.56
3325,09/09/2015 07:50:00,23.8,0,3.56
3326,09/09/2015 07:55:00,23.8,0,3.56
3327,09/09/2015 08:00:00,23.8,0,3.56
3328,09/09/2015 08:05:00,23.8,0,3.56
3329,09/09/2015 08:10:00,23.8,0,3.56
3330,09/09/2015 08:15:00,23.8,0,3.56
3331,09/09/2015 08:20:00,23.8,0,3.56
3332,09/09/2015 08:25:00,23.8,0,3.56
3333,09/09/2015 08:30:00,23.8,0,3.56
3334,09/09/2015 08:35:00,23.8,0,3.56
3335,09/09/2015 08:40:00,23.8,0,3.56
3336,09/09/2015 08:45:00,23.8,0,3.56
3337,09/09/2015 08:50:00,23.8,0,3.56
3338,09/09/2015 08:55:00,23.8,0,3.56
3339,09/09/2015 09:00:00,23.8,0,3.56
3340,09/09/2015 09:05:00,23.8,0,3.56
3341,09/09/2015 09:10:00,23.8,0,3.56
3342,09/09/2015 09:15:00,23.8,0,3.56
3343,09/09/2015 09:20:00,23.8,0,3.56
3344,09/09/2015 09:25:00,23.8,0,3.56
3345,09/09/2015 09:30:00,23.8,0,3.56
3346,09/09/2015 09:35:00,23.8,0,3.56
3347,09/09/2015 09:40:00,23.8,0,3.56
3348,09/09/2015 09:45:00,23.8,0,3.56
3349,09/09/2015 09:50:00,23.8,0,3.56
3350,09/09/2015 09:55:00,23.8,0,3.56
3351,09/09/2015 10:00:00,23.8,0,3.56
3352,09/09/2015 10:05:00,23.8,0,3.56
3353,09/09/2015 10:10:00,23.8,0,3.56
3354,09/09/2015 10:15:00,23.8,0,3.56
3355,09/09/2015 10:20:00,23.8,0,3.56
3356,09/09/2015 10:25:00,23.8,0,3.56
3357,09/09/2015 10:30:00,23.8,0,3.56
3358,09/09/2015 10:35:00,23.8,0,3.56
3359,09/09/2015 10:40:00,23.8,0,3.56
3360,09/09/2015 10:45:00,23.8,0,3.56
3361,09/09/2015 10:50:00,23.8,0,3.56
3362,09/09/2015 10:55:00,23.8,0,3.56
3363,09/09/2015 11:00:00,23.8,0,3.56
3364,09/09/2015 11:05:00,23.8,0,3.56
3365,09/09/2015 11:10:00,23.8,0,3.56
3366,09/09/2015 11:15:00,23.8,-1,3.56
3367,09/09/2015 11:20:00,23.8,-1,3.56
3368,09/09/2015 11:25:00,23.8,0,3.56
3369,09/09/2015 11:30:00,23.8,0,3.56
3370,09/09/2015 11:35:00,23.8,0,3.56
3371,09/09/2015 11:40:00,23.8,0,3.56
3372,09/09/2015 11:45:00,23.8,0,3.56
3373,09/09/2015 11:50:00,23.8,0,3.56
3374,09/09/2015 11:55:00,23.8,0,3.56
3375,09/09/2015 12:00:00,23.8,0,3.56
3376,09/09/2015 12:05:00,23.8,0,3.56
3377,09/09/2015 12:10:00,23.8,0,3.56
3378,09/09/2015 12:15:00,23.8,0,3.56
3379,09/09/2015 12:20:00,23.8,0,3.56
3380,09/09/2015 12:25:00,23.8,0,3.56
3381,09/09/2015 12:30:00,23.8,0,3.56
3382,09/09/2015 12:35:00,23.8,-1,3.56
3383,09/09/2015 12:40:00,23.8,-1,3.56
3384,09/09/2015 12:45:00,23.8,-1,3.56
3385,09/09/2015 12:50:00,23.8,-1,3.57
3386,09/09/2015 12:55:00,23.8,0,3.57
3387,09/09/2015 13:00:00,23.8,0,3.57
3388,09/09/2015 13:05:00,23.8,-1,3.57
3389,09/09/2015 13:10:00,23.8,-1,3.57
3390,09/09/2015 13:15:00,23.8,-1,3.57
3391,09/09/2015 13:20:00,23.8,0,3.57
3392,09/09/2015 13:25:00,23.8,0,3.57
3393,09/09/2015 13:30:00,23.8,0,3.57
3394,09/09/2015 13:35:00,23.8,0,3.57
3395,09/09/2015 13:40:00,23.8,0,3.57
3396,09/09/2015 13:45:00,23.8,0,3.57
3397,09/09/2015 13:50:00,23.8,0,3.57
3398,09/09/2015 13:55:00,23.8,0,3.57
3399,09/09/2015 14:00:00,23.8,0,3.57
3400,09/09/2015 14:05:00,23.8,-1,3.57
3401,09/09/2015 14:10:00,23.8,-1,3.57
3402,09/09/2015 14:15:00,23.8,-1,3.57
3403,09/09/2015 14:20:00,23.8,0,3.57
3404,09/09/2015 14:25:00,23.8,0,3.57
3405,09/09/2015 14:30:00,23.8,0,3.57
3406,09/09/2015 14:35:00,24.2,0,3.57
3407,09/09/2015 14:40:00,24.2,0,3.57
3408,09/09/2015 14:45:00,24.2,0,3.57
3409,09/09/2015 14:50:00,24.2,0,3.57
3410,09/09/2015 14:55:00,24.2,-1,3.57
3411,09/09/2015 15:00:00,24.2,-1,3.57
3412,09/09/2015 15:05:00,24.2,-1,3.57
3413,09/09/2015 15:10:00,24.2,-1,3.57
3414,09/09/2015 15:15:00,24.2,-1,3.57
3415,09/09/2015 15:20:00,24.2,-1,3.57
3416,09/09/2015 15:25:00,24.2,-1,3.57
3417,09/09/2015 15:30:00,24.2,-1,3.57
3418,09/09/2015 15:35:00,24.2,-1,3.57
3419,09/09/2015 15:40:00,24.2,-1,3.56
3420,09/09/2015 15:45:00,24.2,-2,3.56
3421,09/09/2015 15:50:00,24.2,-2,3.56
3422,09/09/2015 15:55:00,24.2,-2,3.56
3423,09/09/2015 16:00:00,24.2,-2,3.56
3424,09/09/2015 16:05:00,24.2,-2,3.56
3425,09/09/2015 16:10:00,24.2,-2,3.56
3426,09/09/2015 16:15:00,24.2,-2,3.56
3427,09/09/2015 16:20:00,24.2,-2,3.56
3428,09/09/2015 16:25:00,24.2,-2,3.56
3429,09/09/2015 16:30:00,24.2,-2,3.56
3430,09/09/2015 16:35:00,24.2,-2,3.56
3431,09/09/2015 16:40:00,24.2,-1,3.56
3432,09/09/2015 16:45:00,24.2,-1,3.56
3433,09/09/2015 16:50:00,24.2,-1,3.56
3434,09/09/2015 16:55:00,24.2,-2,3.56
3435,09/09/2015 17:00:00,24.2,-1,3.56
3436,09/09/2015 17:05:00,24.2,-1,3.56
3437,09/09/2015 17:10:00,24.2,-1,3.56
3438,09/09/2015 17:15:00,24.2,-1,3.56
3439,09/09/2015 17:20:00,24.2,-1,3.56
3440,09/09/2015 17:25:00,24.2,-1,3.56
3441,09/09/2015 17:30:00,24.2,-1,3.56
3442,09/09/2015 17:35:00,24.2,-1,3.56
3443,09/09/2015 17:40:00,24.2,-1,3.56
3444,09/09/2015 17:45:00,24.2,-1,3.56
3445,09/09/2015 17:50:00,24.2,-1,3.56
3446,09/09/2015 17:55:00,24.2,-1,3.56
3447,09/09/2015 18:00:00,24.2,-1,3.56
3448,09/09/2015 18:05:00,24.2,-1,3.56
3449,09/09/2015 18:10:00,24.2,-1,3.56
3450,09/09/2015 18:15:00,24.2,-1,3.56
3451,09/09/2015 18:20:00,24.2,-1,3.56
3452,09/09/2015 18:25:00,24.2,-1,3.56
3453,09/09/2015 18:30:00,24.2,-1,3.56
3454,09/09/2015 18:35:00,24.2,-1,3.56
3455,09/09/2015 18:40:00,24.2,-1,3.56
3456,09/09/2015 18:45:00,24.2,-1,3.56
3457,09/09/2015 18:50:00,24.2,-1,3.56
3458,09/09/2015 18:55:00,24.2,-1,3.56
3459,09/09/2015 19:00:00,24.2,-1,3.56
3460,09/09/2015 19:05:00,24.2,-1,3.56
3461,09/09/2015 19:10:00,24.2,-1,3.56
3462,09/09/2015 19:15:00,24.2,-1,3.56
3463,09/09/2015 19:20:00,24.2,-1,3.56
3464,09/09/2015 19:25:00,24.2,-1,3.56
3465,09/09/2015 19:30:00,24.2,-1,3.56
3466,09/09/2015 19:35:00,24.2,-1,3.56
3467,09/09/2015 19:40:00,24.2,-1,3.56
3468,09/09/2015 19:45:00,24.2,-1,3.56
3469,09/09/2015 19:50:00,24.2,-1,3.56
3470,09/09/2015 19:55:00,24.2,-1,3.56
3471,09/09/2015 20:00:00,24.2,-1,3.56
3472,09/09/2015 20:05:00,24.2,-1,3.56
3473,09/09/2015 20:10:00,24.2,-1,3.56
3474,09/09/2015 20:15:00,24.2,-1,3.56
3475,09/09/2015 20:20:00,24.2,-1,3.56
3476,09/09/2015 20:25:00,24.2,-1,3.56
3477,09/09/2015 20:30:00,24.2,-1,3.56
3478,09/09/2015 20:35:00,24.2,-1,3.56
3479,09/09/2015 20:40:00,24.2,-1,3.56
3480,09/09/2015 20:45:00,24.2,-1,3.56
3481,09/09/2015 20:50:00,24.2,-1,3.56
3482,09/09/2015 20:55:00,24.2,-1,3.56
3483,09/09/2015 21:00:00,24.2,-1,3.56
